Format Version,1.23,Take Name,Planes_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-05-03 03.43.57.867 PM,Capture Start Frame,84322,Total Frames in Take,1243,Total Exported Frames,1243,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133000,-4064.732910,2059.550781,-1900.866089,-4155.744629,2070.971680,-1909.828857,-4082.326416,2070.846680,-1773.589478,-4149.460938,2081.162109,-1784.680176,,,,,,,,,,-3476.389648,634.182739,393.120667,-3063.054443,1877.691772,593.782104,-2855.353271,638.132935,-848.789490,-2456.118164,1877.017334,-658.882141,-6638.429688,254.344788,35.732887,-5234.349121,1100.057617,-53.193867,-4302.138184,1102.033569,-106.211571,-4156.291992,1288.494873,-4265.044922,-3632.241211,21.730751,-3739.559326,-2926.371094,1238.527466,-3389.891602,-3639.763428,200.569382,2684.487793,,,,,,,,,,,,,,,,-3026.170654,13.577692,-2352.323730,-2910.362793,1845.099731,-2396.529785,-2579.348145,11.222353,-1229.992920,-2477.856934,1845.028198,-1275.976196
17,0.141000,-4064.746338,2059.555176,-1900.878906,-4155.735352,2070.981201,-1909.832520,-4082.323975,2070.862793,-1773.603638,-4149.455078,2081.193115,-1784.702026,,,,,,,,,,-3476.395996,634.179382,393.124207,-3063.039795,1877.717529,593.784607,-2855.348145,638.133728,-848.797485,-2456.126465,1877.066406,-658.862976,-6638.418945,254.337311,35.744999,-5234.347168,1100.059692,-53.192928,-4302.125977,1102.081421,-106.193977,-4156.325195,1288.453979,-4265.178223,-3632.248291,21.741831,-3739.538330,-2926.372559,1238.524170,-3389.891602,-3639.834717,200.774170,2684.546631,-5698.604980,3665.675537,-3627.994385,1705.084229,380.862885,370.643646,,,,,,,,,,-3026.155029,13.584757,-2352.326172,-2910.354492,1845.105469,-2396.519043,-2579.381836,11.246981,-1229.977905,-2477.855713,1845.023926,-1275.969849
18,0.150000,-4064.745850,2059.553223,-1900.873047,-4155.738281,2070.994141,-1909.827515,-4082.331299,2070.864258,-1773.605713,-4149.462402,2081.212158,-1784.695923,,,,,,,,,,-3476.394531,634.184937,393.145844,-3063.042236,1877.717651,593.798706,-2855.341553,638.140076,-848.781616,-2456.310547,1877.893066,-659.400391,-6638.430176,254.314011,35.743317,-5234.342773,1100.040161,-53.200787,-4302.124023,1102.072266,-106.199150,-4156.331055,1288.477905,-4265.128906,-3632.236572,21.705631,-3739.549316,-2926.361572,1238.469849,-3389.946533,-3639.886719,200.860855,2684.607666,-5698.591309,3665.666992,-3627.985107,1703.438477,382.086121,370.633820,,,,,,,,,,-3026.175537,13.584895,-2352.320312,-2910.329346,1845.123169,-2396.517090,-2579.381348,11.287528,-1229.932251,-2477.860107,1845.062378,-1275.967407
19,0.158000,-4064.750732,2059.524414,-1900.870239,-4155.759766,2070.970215,-1909.825684,-4082.337402,2070.859375,-1773.599854,-4149.473145,2081.167480,-1784.685791,,,,,,,,,,-3476.404297,634.151245,393.122986,-3063.051758,1877.693604,593.787842,-2855.351318,638.108398,-848.793701,-2456.153320,1877.045288,-658.882446,-6638.432617,254.274094,35.739979,-5234.351074,1100.042725,-53.208508,-4302.138672,1102.042603,-106.204300,-4156.324219,1288.454102,-4265.074219,-3632.218750,21.674553,-3739.598877,-2926.387451,1238.454346,-3389.958740,-3639.783936,200.613953,2684.508545,-5698.578125,3665.658203,-3627.981689,,,,,,,,,,,,,-3026.169678,13.559060,-2352.314453,-2910.356934,1845.116699,-2396.542480,-2579.375732,11.222076,-1229.959595,-2477.859375,1845.029175,-1275.981323
20,0.166000,-4064.756348,2059.513916,-1900.873413,-4155.763184,2070.953857,-1909.819458,-4082.341553,2070.836182,-1773.598755,-4149.480469,2081.165039,-1784.680908,,,,,,,,,,-3476.390625,634.141113,393.116180,-3063.058105,1877.694092,593.775085,-2855.373291,638.112061,-848.804810,-2456.301025,1877.748169,-659.387695,-6638.446777,254.288757,35.760609,-5234.363281,1100.038452,-53.201542,-4302.373535,1101.812988,-106.570999,-4156.338867,1288.453979,-4265.152344,-3632.257568,21.709515,-3739.560547,-2926.391113,1238.438477,-3389.987549,-3639.814941,200.615952,2684.533203,,,,,,,,,,,,,,,,-3026.169678,13.585707,-2352.309814,-2910.354004,1845.101562,-2396.535156,-2579.376953,11.232128,-1229.974854,-2477.855469,1845.010742,-1275.988281
21,0.175000,-4064.752197,2059.503662,-1900.871338,-4155.749023,2070.965820,-1909.811890,-4082.332031,2070.854980,-1773.577393,-4149.469727,2081.209229,-1784.680420,-4156.344727,1288.452148,-4265.159668,-3632.241699,21.677092,-3739.608154,-2928.485352,1236.781128,-3394.352051,-3476.379395,634.173645,393.136505,-3063.054932,1877.758911,593.802551,-2855.349121,638.147949,-848.777405,-2456.300781,1877.881836,-659.425232,-6638.442383,254.302704,35.771229,-5234.353027,1100.090332,-53.194405,-4302.135742,1102.091187,-106.190422,,,,,,,,,,-3639.833496,200.807693,2684.546143,-5698.545410,3665.625488,-3627.975586,,,,,,,,,,,,,-3026.177979,13.589397,-2352.322754,-2910.352539,1845.107666,-2396.516846,-2579.384521,11.272467,-1229.927124,-2477.856934,1845.040283,-1275.982056
22,0.183000,-4064.745850,2059.503174,-1900.854492,-4155.749512,2070.984863,-1909.822998,-4082.330811,2070.848389,-1773.593140,-4149.466309,2081.230469,-1784.685303,,,,,,,,,,-3476.382080,634.182739,393.144104,-3063.042725,1877.747192,593.802856,-2855.349854,638.158569,-848.783386,-2456.298096,1877.901611,-659.403015,-6638.423340,254.272141,35.808533,-5234.340332,1100.072021,-53.189831,-4302.113770,1102.097534,-106.188812,-4156.319824,1288.502686,-4265.030762,-3632.256592,21.715666,-3739.549316,-2926.415039,1238.389526,-3389.952148,-3639.811523,200.754517,2684.560547,,,,1705.086060,380.885162,370.619171,,,,,,,,,,-3026.156494,13.560807,-2352.323242,-2910.352539,1845.147095,-2396.525146,-2579.390381,11.281058,-1229.904175,-2477.849121,1845.051270,-1275.986450
23,0.191000,-4064.754883,2059.488037,-1900.865601,-4155.751465,2070.963379,-1909.828247,-4082.333496,2070.832031,-1773.599487,-4149.476562,2081.156250,-1784.670898,-4156.324219,1288.455811,-4265.146484,-3632.226074,21.722935,-3739.534668,-2928.479248,1236.812256,-3394.280518,-3476.385986,634.146484,393.140442,-3063.040527,1877.706787,593.778870,-2855.348633,638.121277,-848.803833,-2456.297607,1877.838867,-659.442444,-6638.437988,254.225845,35.798561,-5234.351562,1100.035400,-53.215153,-4302.122559,1102.052979,-106.212257,,,,,,,,,,-3639.745117,200.288132,2684.459961,-5698.588379,3665.659668,-3627.990967,1705.110962,380.868866,370.644775,,,,,,,,,,-3026.149170,13.564715,-2352.331299,-2910.325684,1845.110229,-2396.532227,-2579.395996,11.268456,-1229.894531,-2477.843506,1845.017822,-1275.993408
24,0.200000,-4064.780273,2059.488281,-1900.872803,-4155.771484,2070.934570,-1909.825195,-4082.342529,2070.808594,-1773.599365,-4149.476562,2081.093994,-1784.665405,-4156.326660,1288.464600,-4265.132812,-3632.235352,21.689007,-3739.576904,-2928.478271,1236.803955,-3394.307129,-3476.391357,634.097534,393.126190,-3063.060791,1877.653687,593.774658,-2855.353271,638.078064,-848.818970,-2456.315186,1877.800537,-659.442749,-6638.459961,254.229752,35.766872,-5234.362305,1100.011475,-53.215733,-4302.394531,1101.771729,-106.599831,,,,,,,,,,-3639.799561,200.652954,2684.490234,,,,1705.084595,380.836029,370.664307,,,,,,,,,,-3026.138184,13.557392,-2352.355957,-2910.348877,1845.077271,-2396.555664,-2579.389404,11.198244,-1229.956055,-2477.851807,1844.995972,-1275.998657
25,0.208000,-4064.755371,2059.489990,-1900.868774,-4155.760254,2070.958496,-1909.830444,-4082.339844,2070.831787,-1773.593018,-4149.484375,2081.150146,-1784.665894,-4156.323242,1288.505615,-4265.098145,-3632.238770,21.696665,-3739.578369,-2928.465332,1236.795776,-3394.307861,-3476.395752,634.154480,393.118561,-3062.646973,1876.718994,593.839661,-2855.369141,638.115417,-848.805481,-2456.309082,1877.866577,-659.412292,-6638.437988,254.259293,35.762390,-5234.359375,1100.068970,-53.195988,-4302.144043,1102.039795,-106.235100,,,,,,,,,,-3639.817139,200.825653,2684.582275,-5698.582520,3665.662354,-3627.982422,1703.494019,382.032410,370.637878,,,,,,,,,,-3026.165527,13.594029,-2352.349121,-2910.354248,1845.110962,-2396.550537,-2579.364990,11.251429,-1229.944336,-2477.860107,1845.024292,-1275.987549
26,0.216000,-4064.749756,2059.508545,-1900.862549,-4155.760742,2070.987549,-1909.822876,-4082.335938,2070.846191,-1773.575073,-4149.477051,2081.236572,-1784.680176,,,,,,,,,,-3476.383545,634.221741,393.144073,-3063.010986,1877.689331,593.799866,-2855.363037,638.163940,-848.779114,-2456.285156,1877.915161,-659.410522,-6638.413086,254.306473,35.772697,-5234.347168,1100.112427,-53.181335,-4302.109863,1102.110962,-106.179047,-4156.334473,1288.436401,-4265.200195,-3632.243896,21.678972,-3739.581055,-2926.386230,1238.459595,-3389.967285,-3639.826416,200.780807,2684.585449,-5698.578125,3665.653076,-3627.977295,1704.954224,380.973022,370.632050,,,,,,,,,,-3026.167725,13.555188,-2352.354980,-2910.351807,1845.177612,-2396.530273,-2579.333252,11.297401,-1229.928345,-2477.848633,1845.057251,-1275.978394
27,0.225000,-4064.734375,2059.494629,-1900.860840,-4155.754883,2070.963135,-1909.812988,-4082.337402,2070.834473,-1773.584351,-4149.474121,2081.189697,-1784.676025,,,,,,,,,,-3476.390381,634.189575,393.137665,-3063.051270,1877.753784,593.795532,-2855.352783,638.130615,-848.773071,-2456.289795,1877.862915,-659.452698,-6638.434082,254.331619,35.784702,-5234.354980,1100.061401,-53.195511,-4302.117676,1102.096802,-106.195526,-4156.326660,1288.421631,-4265.136719,-3632.231445,21.637554,-3739.632324,-2926.419678,1238.436035,-3389.911621,-3639.804199,200.577499,2684.518555,-5698.593262,3665.658691,-3627.974121,1705.108765,380.826691,370.654633,,,,,,,,,,-3026.151367,13.533935,-2352.335205,-2910.338379,1845.120361,-2396.540039,-2579.358643,11.263822,-1229.940186,-2477.848145,1845.060303,-1275.987061
28,0.233000,-4064.756348,2059.500732,-1900.868286,-4155.765137,2070.914795,-1909.806885,-4082.351562,2070.808350,-1773.593018,-4149.483887,2081.087158,-1784.665161,,,,,,,,,,-3476.391846,634.116028,393.109680,-3063.049561,1877.669556,593.783508,-2855.378906,638.066040,-848.796753,-2456.130859,1877.022827,-658.923462,-6638.454590,254.325485,35.757435,-5234.355957,1100.005005,-53.209126,-4302.395996,1101.786499,-106.581528,-4156.308105,1288.466553,-4265.114746,-3632.253174,21.661631,-3739.583252,-2926.366211,1238.471924,-3389.936035,-3639.791016,200.611832,2684.540527,,,,1705.087891,380.860992,370.633118,,,,,,,,,,-3026.144043,13.558953,-2352.335205,-2910.319580,1845.042236,-2396.547852,-2579.386719,11.159956,-1229.967896,-2477.847656,1844.988403,-1276.004028
29,0.241000,-4064.763184,2059.501709,-1900.858032,-4155.771973,2070.936768,-1909.807251,-4082.351562,2070.810791,-1773.582642,-4149.490723,2081.140137,-1784.648315,,,,,,,,,,-3476.397461,634.136230,393.125122,-3062.677979,1876.780273,593.848938,-2855.387695,638.097046,-848.785095,-2456.289062,1877.787842,-659.362976,-6638.436035,254.298218,35.722553,-5234.369629,1100.013672,-53.213558,-4302.398438,1101.788452,-106.596466,-4156.327637,1288.511230,-4265.096191,-3632.247070,21.687754,-3739.549316,-2926.376465,1238.521851,-3389.904541,-3639.828369,200.853165,2684.607422,,,,1705.110840,380.864685,370.626984,,,,,,,,,,-3026.162354,13.544847,-2352.338379,-2910.346436,1845.095093,-2396.549072,-2579.390381,11.209335,-1229.945923,-2477.849854,1845.000488,-1275.980347
30,0.250000,-4064.766846,2059.533203,-1900.844604,-4155.766602,2070.979736,-1909.794312,-4082.349854,2070.836914,-1773.562012,-4149.487305,2081.215820,-1784.659790,,,,,,,,,,-3476.402832,634.217651,393.142548,-3062.618408,1876.726196,593.843323,-2855.375244,638.168579,-848.767822,-2456.114014,1877.106445,-658.852783,-6638.426270,254.344727,35.751652,-5234.355957,1100.088745,-53.204803,-4302.109375,1102.106323,-106.185875,-4156.341309,1288.478882,-4265.187988,-3632.235107,21.697966,-3739.560547,-2926.392578,1238.537109,-3389.886963,-3639.842285,200.825638,2684.579834,-5698.548340,3665.620850,-3627.959473,1704.360229,380.737610,370.310425,,,,,,,,,,-3026.192139,13.590005,-2352.311279,-2910.347900,1845.171387,-2396.527100,-2579.373779,11.292249,-1229.954590,-2477.861084,1845.072144,-1275.967041
31,0.258000,-4064.776367,2059.534668,-1900.839233,-4155.772949,2070.977295,-1909.798706,-4082.349854,2070.850586,-1773.562500,-4149.488281,2081.216309,-1784.667480,,,,,,,,,,-3476.389160,634.224243,393.141388,-3063.018799,1877.716187,593.791626,-2855.367432,638.165100,-848.776550,-2456.110596,1877.048950,-658.894592,-6638.414551,254.370270,35.752827,-5234.344727,1100.085938,-53.187515,-4302.116211,1102.092285,-106.200249,-4156.338867,1288.461426,-4265.162598,-3632.246338,21.693260,-3739.588867,-2926.315918,1238.510986,-3389.936035,-3639.713379,200.263550,2684.405029,,,,,,,,,,,,,,,,-3026.154541,13.587858,-2352.333740,-2910.354492,1845.138184,-2396.560303,-2579.344482,11.287679,-1229.930298,-2477.849609,1845.053833,-1275.979370
32,0.266000,-4064.782227,2059.530518,-1900.834961,-4155.770508,2070.952637,-1909.811401,-4082.354004,2070.842529,-1773.572266,-4149.496094,2081.167236,-1784.668213,,,,,,,,,,-3476.392334,634.169495,393.126343,-3063.028809,1877.687622,593.765503,-2855.376709,638.106018,-848.792908,-2456.111084,1877.018921,-658.908752,-6638.451172,254.348434,35.745522,-5234.356934,1100.036621,-53.199852,-4302.134277,1102.043457,-106.211761,-4156.341797,1288.447510,-4265.200195,-3632.240234,21.645971,-3739.600342,-2926.395020,1238.516479,-3389.899658,-3639.791260,200.565811,2684.495117,,,,,,,,,,,,,,,,-3026.171631,13.545939,-2352.343262,-2910.347900,1845.084106,-2396.564209,-2579.351074,11.214594,-1229.951416,-2477.848145,1845.019775,-1275.993530
33,0.275000,-4064.790283,2059.527832,-1900.837646,-4155.763184,2070.951660,-1909.799438,-4082.349365,2070.829102,-1773.553467,-4149.483887,2081.148926,-1784.639282,,,,,,,,,,-3476.399658,634.158813,393.140656,-3063.044189,1877.680664,593.805481,-2855.364014,638.069946,-848.773865,-2456.138916,1877.051636,-658.848511,-6638.428711,254.285309,35.711155,-5234.359375,1100.022827,-53.206604,-4302.132812,1102.031006,-106.207932,-4156.318848,1288.485474,-4265.062500,-3632.228271,21.674770,-3739.571045,-2926.349121,1238.484863,-3389.900879,-3639.859619,200.826767,2684.644531,,,,,,,,,,,,,,,,-3026.170410,13.575534,-2352.316162,-2910.329834,1845.097900,-2396.530273,-2579.386475,11.238953,-1229.951294,-2477.846436,1845.013794,-1275.956787
34,0.283000,-4064.784912,2059.534668,-1900.822876,-4155.761719,2070.962646,-1909.792725,-4082.351562,2070.846680,-1773.539551,-4149.495605,2081.202393,-1784.629028,-4156.310547,1288.491333,-4265.151855,-3632.251221,21.689774,-3739.580811,-2928.467041,1236.855225,-3394.265381,-3476.391602,634.212463,393.147552,-3063.060303,1877.734131,593.795837,-2855.368164,638.134888,-848.771912,-2456.293701,1877.862305,-659.367676,-6638.427246,254.294754,35.729973,-5234.354004,1100.044067,-53.195717,-4302.124023,1102.078979,-106.209557,,,,,,,,,,-3639.864746,200.912582,2684.612061,-5698.565430,3665.636230,-3627.977295,1705.105347,380.864319,370.610535,,,,,,,,,,-3026.159424,13.568015,-2352.303223,-2910.339600,1845.134399,-2396.531494,-2579.375488,11.263442,-1229.959473,-2477.860596,1845.052979,-1275.944702
35,0.291000,-4064.787842,2059.539795,-1900.828735,-4155.767090,2070.978271,-1909.795044,-4082.362061,2070.853027,-1773.556641,-4149.509277,2081.200684,-1784.636353,,,,,,,,,,-3476.394287,634.194885,393.142761,-3063.052734,1877.719727,593.794678,-2855.382080,638.130371,-848.792053,-2456.152832,1877.096680,-658.942200,-6638.449219,254.308975,35.746986,-5234.351074,1100.073853,-53.199223,-4302.116699,1102.091064,-106.211014,-4156.312988,1288.529419,-4265.091309,-3632.249268,21.683895,-3739.625000,-2926.436279,1238.483276,-3389.955078,-3639.826172,200.637283,2684.525146,-5698.571777,3665.639893,-3627.983887,1705.105225,380.852539,370.630096,,,,,,,,,,-3026.167480,13.594293,-2352.313232,-2910.359375,1845.124756,-2396.548584,-2579.408936,11.263089,-1229.968262,-2477.856689,1845.046875,-1275.971558
36,0.300000,-4064.775879,2059.511963,-1900.826172,-4155.776855,2070.955811,-1909.776978,-4082.356934,2070.848389,-1773.542603,-4149.502441,2081.163818,-1784.646729,,,,,,,,,,-3476.392822,634.168030,393.128326,-3063.027588,1877.725098,593.772034,-2855.366455,638.092468,-848.812256,-2456.134521,1876.975342,-658.904663,-6638.433594,254.313644,35.788643,-5234.348633,1100.064697,-53.196621,-4302.123535,1102.055298,-106.226524,-4156.326172,1288.485474,-4265.121582,-3632.236572,21.670164,-3739.613770,-2926.412842,1238.448364,-3389.924072,-3639.718994,200.178024,2684.407227,,,,,,,,,,,,,,,,-3026.160156,13.588030,-2352.320312,-2910.355957,1845.094604,-2396.542480,-2579.357178,11.215510,-1229.954834,-2477.855469,1845.023560,-1275.996216
37,0.308000,-4064.788330,2059.519287,-1900.804932,-4155.782715,2070.971680,-1909.775879,-4082.354492,2070.853271,-1773.547852,-4149.495605,2081.223633,-1784.666138,,,,,,,,,,-3476.396484,634.166016,393.150726,-3063.032471,1877.732910,593.782959,-2855.366211,638.079407,-848.797729,-2456.293213,1877.835083,-659.399963,-6638.426270,254.299881,35.781651,-5234.347656,1100.052856,-53.206200,-4302.112305,1102.063477,-106.215103,-4156.336914,1288.453491,-4265.159668,-3632.250488,21.619148,-3739.630127,-2926.371338,1238.399536,-3389.970703,-3639.841064,200.804306,2684.595459,-5698.560547,3665.634521,-3627.975098,1705.117920,380.859100,370.620117,,,,,,,,,,-3026.179688,13.575079,-2352.304199,-2910.358643,1845.145386,-2396.540771,-2579.336670,11.250504,-1229.929321,-2477.854980,1845.041016,-1275.970093
38,0.316000,-4064.780762,2059.505371,-1900.791260,-4155.779785,2070.958252,-1909.761841,-4082.352051,2070.845459,-1773.534058,-4149.495117,2081.212402,-1784.650513,-4156.328125,1288.437988,-4265.192871,-3632.237305,21.667843,-3739.584717,-2928.471924,1236.850830,-3394.243896,-3476.394531,634.167847,393.151825,-3062.740234,1877.055176,594.098083,-2855.375488,638.082031,-848.770020,-2456.303223,1877.896606,-659.378296,-6638.438965,254.240219,35.764874,-5234.350586,1100.023926,-53.205299,-4302.126465,1102.050903,-106.198410,,,,,,,,,,-3639.909180,201.000885,2684.622803,-5698.583496,3665.653564,-3627.977051,1705.124390,380.847137,370.623016,,,,,,,,,,-3026.188965,13.585904,-2352.291992,-2910.350098,1845.163574,-2396.525879,-2579.371094,11.285196,-1229.943237,-2477.864014,1845.061523,-1275.935547
39,0.325000,-4064.783691,2059.489014,-1900.796753,-4155.811523,2070.948975,-1909.756348,-4082.364502,2070.829102,-1773.526489,-4149.509277,2081.160645,-1784.615723,-4156.325684,1288.495972,-4265.157715,-3632.232178,21.724440,-3739.555908,-2928.466309,1236.810669,-3394.287109,-3476.409912,634.139404,393.131653,-3063.045410,1877.681519,593.788147,-2855.385010,638.082886,-848.783508,-2456.308594,1877.822388,-659.431152,-6638.446777,254.236038,35.762497,-5234.360840,1100.033325,-53.206871,-4302.392578,1101.785034,-106.589073,,,,,,,,,,-3639.784424,200.607712,2684.558838,,,,1705.105713,380.878845,370.612152,,,,,,,,,,-3026.181885,13.591896,-2352.283936,-2910.350830,1845.109131,-2396.512207,-2579.386963,11.250847,-1229.976807,-2477.859619,1845.042969,-1275.944580
40,0.333000,-4064.783936,2059.497559,-1900.813965,-4155.801270,2070.934570,-1909.755371,-4082.372070,2070.842285,-1773.530273,-4149.500977,2081.172363,-1784.646851,-4156.323242,1288.494141,-4265.102539,-3632.243164,21.719044,-3739.574219,-2928.462402,1236.870117,-3394.239502,-3476.395996,634.145752,393.130219,-3063.036865,1877.688843,593.772461,-2855.393311,638.117798,-848.766296,-2456.303955,1877.778198,-659.472229,-6638.434570,254.271683,35.765224,-5234.360352,1100.055176,-53.203617,-4302.371582,1101.785645,-106.614784,,,,,,,,,,-3639.688477,200.226837,2684.399170,,,,1705.100586,380.886902,370.622498,,,,,,,,,,-3026.180908,13.617019,-2352.289062,-2910.354004,1845.095337,-2396.510254,-2579.387695,11.245303,-1229.993408,-2477.854248,1845.034302,-1275.962524
41,0.341000,-4064.774414,2059.513184,-1900.798584,-4155.801270,2070.971680,-1909.748779,-4082.367432,2070.854004,-1773.521118,-4149.505859,2081.219727,-1784.641602,-4156.325684,1288.487183,-4265.151367,-3632.230225,21.710001,-3739.582275,-2928.472900,1236.830566,-3394.277832,-3476.388428,634.191711,393.144196,-3063.026123,1877.752197,593.791565,-2855.362549,638.150269,-848.779053,-2456.293701,1877.869263,-659.437256,-6638.423340,254.317764,35.805370,-5234.349121,1100.086426,-53.193619,-4302.131836,1102.069824,-106.228477,,,,,,,,,,-3639.828613,200.747345,2684.533936,-5698.542969,3665.630371,-3627.971191,1704.423706,380.733337,370.370728,,,,,,,,,,-3026.187012,13.604510,-2352.269531,-2910.359863,1845.144409,-2396.517334,-2579.350586,11.280749,-1229.951904,-2477.858154,1845.073120,-1275.972290
42,0.350000,-4064.781738,2059.531006,-1900.794678,-4155.783203,2070.978027,-1909.741089,-4082.362061,2070.852295,-1773.507202,-4149.504883,2081.252930,-1784.654907,,,,,,,,,,-3476.400146,634.206299,393.154877,-3063.040527,1877.765991,593.821045,-2855.358887,638.161316,-848.770020,-2456.289307,1877.913330,-659.377258,-6638.414551,254.279648,35.758366,-5234.354004,1100.068115,-53.192860,-4302.122070,1102.093750,-106.186966,-4156.362305,1288.418823,-4265.195801,-3632.235107,21.691067,-3739.589844,-2926.385742,1238.421387,-3389.954834,-3639.880615,200.970352,2684.629395,-5698.557617,3665.635010,-3627.969727,,,,,,,,,,,,,-3026.184814,13.610461,-2352.255371,-2910.344482,1845.175659,-2396.506592,-2579.356201,11.316165,-1229.924194,-2477.851562,1845.088013,-1275.946655
43,0.358000,-4064.789795,2059.513672,-1900.771240,-4155.786133,2070.934326,-1909.739380,-4082.368896,2070.830322,-1773.506470,-4149.515137,2081.153320,-1784.621582,,,,,,,,,,-3476.396729,634.148193,393.131989,-3063.044189,1877.689087,593.802795,-2855.377197,638.100952,-848.766357,-2456.140625,1877.035400,-658.882874,-6638.440430,254.291321,35.735592,-5234.365723,1100.018921,-53.202507,-4302.385254,1101.815918,-106.561096,-4156.352051,1288.416992,-4265.236328,-3632.219238,21.672539,-3739.585938,-2926.395752,1238.406982,-3389.968750,-3639.831787,200.760590,2684.580811,,,,1705.087280,380.851868,370.626129,,,,,,,,,,-3026.193115,13.595123,-2352.234375,-2910.346436,1845.071655,-2396.515137,-2579.405762,11.241218,-1229.956421,-2477.853760,1845.025024,-1275.951172
44,0.366000,-4064.792236,2059.522705,-1900.785645,-4155.801270,2070.925293,-1909.733887,-4082.374023,2070.821045,-1773.516113,-4149.536133,2081.055908,-1784.589355,,,,,,,,,,-3476.404297,634.129028,393.115326,-3063.043213,1877.659912,593.777283,-2855.389648,638.059326,-848.801270,-2456.153076,1876.935303,-658.884033,-6638.460938,254.268677,35.735588,-5234.365234,1100.019775,-53.216293,-4302.395508,1101.746216,-106.617447,-4156.356445,1288.431763,-4265.283691,-3632.225342,21.677929,-3739.617676,-2926.372803,1238.482178,-3389.974365,-3639.810059,200.532883,2684.506348,,,,1705.102173,380.867767,370.630707,,,,,,,,,,-3026.198242,13.615492,-2352.248291,-2910.361084,1845.039795,-2396.530273,-2579.432617,11.225429,-1229.984863,-2477.866699,1845.006104,-1275.970947
45,0.375000,-4064.615234,2059.596680,-1901.084961,-4155.790039,2070.950684,-1909.720703,-4082.364502,2070.859375,-1773.505981,-4149.517578,2081.150635,-1784.595581,,,,,,,,,,-3476.386719,634.191406,393.131622,-3063.033691,1877.746216,593.801331,-2855.357666,638.113892,-848.784668,-2456.137451,1877.025391,-658.875000,-6638.434570,254.343155,35.750904,-5234.345215,1100.072388,-53.204514,-4302.124512,1102.080322,-106.197243,-4156.312500,1288.555176,-4265.024414,-3632.247314,21.712330,-3739.581055,-2926.378662,1238.510620,-3389.903564,-3639.782227,200.651047,2684.557617,-5698.553223,3665.629883,-3627.962646,,,,,,,,,,,,,-3026.181641,13.620372,-2352.251221,-2910.358643,1845.102905,-2396.486572,-2579.376953,11.265678,-1229.949707,-2477.852783,1845.080078,-1275.933960
46,0.383000,-4064.591797,2059.622314,-1901.058105,-4155.780273,2070.989258,-1909.717407,-4082.347412,2070.885254,-1773.491455,-4149.515137,2081.224854,-1784.591187,,,,,,,,,,-3476.395264,634.241516,393.159576,-3063.031494,1877.796631,593.805298,-2855.345703,638.175903,-848.758301,-2456.114990,1877.109131,-658.819336,-6638.400391,254.351013,35.755527,-5234.344727,1100.097534,-53.181938,-4302.100586,1102.129639,-106.181580,-4156.300781,1288.523071,-4265.047852,-3632.251221,21.676563,-3739.623291,-2926.376465,1238.489502,-3389.921631,-3639.856201,200.952606,2684.632080,-5698.534668,3665.619141,-3627.947510,1705.117310,380.856567,370.616119,,,,,,,,,,-3026.194824,13.597740,-2352.258789,-2910.357178,1845.159668,-2396.488037,-2579.327637,11.322199,-1229.913574,-2477.853516,1845.114014,-1275.936890
47,0.391000,-4064.758301,2059.555176,-1900.773315,-4155.791992,2070.961426,-1909.726440,-4082.356445,2070.846680,-1773.487061,-4149.536621,2081.144775,-1784.584351,,,,,,,,,,-3476.399170,634.178528,393.131592,-3063.037354,1877.709229,593.796082,-2855.356445,638.122986,-848.786438,-2456.136963,1877.031860,-658.833130,-6638.422363,254.336273,35.745098,-5234.357422,1100.058472,-53.203228,-4302.132324,1102.063965,-106.210617,-4156.338867,1288.463867,-4265.124512,-3632.238525,21.656166,-3739.596924,-2926.362305,1238.474243,-3389.921631,-3639.837158,200.868332,2684.593018,,,,1705.104858,380.831970,370.643158,,,,,,,,,,-3026.197754,13.643752,-2352.223145,-2910.366455,1845.137939,-2396.513428,-2579.345947,11.259807,-1229.944458,-2477.857422,1845.051392,-1275.945068
